0.,14.594796862069218,-14.456736753723703
0.1,1.2992918489950374,-1.2965733899558096
0.2,0.9981029315857003,-0.9981027823340406
0.30000000000000004,0.8147643492357923,-0.8130721610934013
0.4,0.6797286580874412,-0.6741044151082187
0.5,0.5702038592789159,-0.5594489966722195
0.6000000000000001,0.4751621541611021,-0.45880711402096147
0.7000000000000001,0.38749801015691443,-0.36578307023449724
0.8,0.3006287475609673,-0.27479610301099483
0.9,0.20372773774678962,-0.17727053612987073
1.,4.0814529221730005e-6,-3.0689971163674813e-6
